BahnhofsId;Bahnhofname;Position;Latitude;Longitude
SNode-1490826;Quittelsdorf                                      ;50.693507985502 11.211117826361;50.693507985502;11.211117826361
SNode-1490827;Bad Blankenburg (Thüringerw)                      ;50.682586150972 11.275163683340;50.682586150972;11.275163683340
SNode-1490828;Saalfeld (Saale)                                  ;50.650472400859 11.374377089471;50.650472400859;11.374377089471
SNode-1490829;Oberröblingen (Helme)                             ;51.441117293825 11.297030843567;51.441117293825;11.297030843567
SNode-1490830;Voigtstedt                                        ;51.391601099466 11.306863910880;51.391601099466;11.306863910880
SNode-1490831;Artern                                            ;51.362898150257 11.310402302749;51.362898150257;11.310402302749
SNode-1490832;Reinsdorf (b Artern)                              ;51.342398209863 11.286691335932;51.342398209863;11.286691335932
SNode-1490833;Bretleben                                         ;51.340662639901 11.240825636807;51.340662639901;11.240825636807
SNode-1490834;Heldrungen                                        ;51.302202468525 11.183102380475;51.302202468525;11.183102380475
SNode-1490835;Etzleben                                          ;51.258032551942 11.181108494805;51.258032551942;11.181108494805
SNode-1490836;Griefstedt                                        ;51.230229751907 11.136576932721;51.230229751907;11.136576932721
SNode-1490837;Leubingen                                         ;51.205161574486 11.153042981544;51.205161574486;11.153042981544
SNode-1490838;Sömmerda                                          ;51.165058876953 11.127573889952;51.165058876953;11.127573889952
SNode-1490839;Großrudestedt                                     ;51.095625522196 11.091130794924;51.095625522196;11.091130794924
SNode-1490840;Stotternheim                                      ;51.052405919113 11.048291098549;51.052405919113;11.048291098549
SNode-1490841;Erfurt Ost                                        ;51.013835248962 11.043750085824;51.013835248962;11.043750085824
SNode-1490842;Wolkramshausen                                    ;51.440044250545 10.746104498149;51.440044250545;10.746104498149
SNode-1490843;Kleinfurra                                        ;51.417391795817 10.763053787216;51.417391795817;10.763053787216
SNode-1490844;Großfurra                                         ;51.398823897899 10.802841597574;51.398823897899;10.802841597574
SNode-1490845;Sondershausen Glückauf                            ;51.389682447014 10.828418746736;51.389682447014;10.828418746736
SNode-1490846;Sondershausen                                     ;51.370120858570 10.849282854754;51.370120858570;10.849282854754
SNode-1490847;Hohenebra                                         ;51.321557367075 10.822194061266;51.321557367075;10.822194061266
SNode-1490848;Hohenebra Ort                                     ;51.306318752479 10.808878457579;51.306318752479;10.808878457579
SNode-1490849;Niederspier                                       ;51.290053882944 10.848205018249;51.290053882944;10.848205018249
SNode-1490850;Wasserthaleben                                    ;51.258604771998 10.889924052001;51.258604771998;10.889924052001
SNode-1490851;Greußen                                           ;51.229298446627 10.941410477610;51.229298446627;10.941410477610
SNode-1490852;Gangloffsömmern                                   ;51.191639651369 10.954673148177;51.191639651369;10.954673148177
SNode-1490853;Straußfurt                                        ;51.163127993384 10.987444253900;51.163127993384;10.987444253900
SNode-1490854;Ringleben-Gebesee                                 ;51.104079698800 10.958031829133;51.104079698800;10.958031829133
SNode-1490855;Walschleben                                       ;51.068441772614 10.955623600104;51.068441772614;10.955623600104
SNode-1490856;Kühnhausen                                        ;51.036474452214 10.978056152527;51.036474452214;10.978056152527
SNode-1490857;Erfurt-Gispersleben                               ;51.022245058800 11.000104403364;51.022245058800;11.000104403364
SNode-1490858;Erfurt Nord                                       ;51.003072213269 11.029777036475;51.003072213269;11.029777036475
SNode-1490859;Camburg (Saale)                                   ;51.051009271906 11.704993307941;51.051009271906;11.704993307941
SNode-1490860;Dornburg (Saale)                                  ;51.008743420985 11.675782293736;51.008743420985;11.675782293736
SNode-1490861;Porstendorf                                       ;50.977029893820 11.645544585023;50.977029893820;11.645544585023
SNode-1490862;Jena-Zwätzen                                      ;50.955162005624 11.620617948597;50.955162005624;11.620617948597
SNode-1490863;Jena Saalbahnhof                                  ;50.936515559232 11.593338890438;50.936515559232;11.593338890438
SNode-1490864;Jena Paradies                                     ;50.924915374254 11.587590097045;50.924915374254;11.587590097045
SNode-1490865;Jena-Göschwitz                                    ;50.883702908362 11.592895795466;50.883702908362;11.592895795466
SNode-1490866;Rothenstein (Saale)                               ;50.850950418539 11.609144276112;50.850950418539;11.609144276112
SNode-1490867;Kahla (Thür)                                      ;50.808860248543 11.589191950654;50.808860248543;11.589191950654
SNode-1490868;Orlamünde                                         ;50.775633115348 11.544731702672;50.775633115348;11.544731702672
SNode-1490869;Zeutsch                                           ;50.754813762539 11.508169826959;50.754813762539;11.508169826959
SNode-1490870;Uhlstädt                                          ;50.741525112023 11.462894113730;50.741525112023;11.462894113730
SNode-1490871;Rudolstadt (Thür)                                 ;50.718001159788 11.339158555784;50.718001159788;11.339158555784
SNode-1490872;Rudolstadt-Schwarza                               ;50.689739837034 11.328097179502;50.689739837034;11.328097179502
SNode-1490873;Weißenfels                                        ;51.204670873936 11.971097093885;51.204670873936;11.971097093885
SNode-1490874;Weißenfels West                                   ;51.194415771095 11.944904568853;51.194415771095;11.944904568853
SNode-1490875;Langendorf                                        ;51.181207496849 11.959174024490;51.181207496849;11.959174024490
SNode-1490876;Prittitz                                          ;51.158293051681 11.937530161495;51.158293051681;11.937530161495
SNode-1490877;Teuchern                                          ;51.133913074189 12.016441458869;51.133913074189;12.016441458869
SNode-1490878;Deuben (b Zeitz)                                  ;51.110655643220 12.068721039703;51.110655643220;12.068721039703
SNode-1490879;Luckenau                                          ;51.094006773291 12.077872261643;51.094006773291;12.077872261643
SNode-1490880;Theißen                                           ;51.090557442703 12.106986314006;51.090557442703;12.106986314006
SNode-1490881;Zeitz                                             ;51.056704155572 12.131546089214;51.056704155572;12.131546089214
SNode-1490882;Oberweimar                                        ;50.965708563280 11.355041790937;50.965708563280;11.355041790937
SNode-1490883;Mellingen (Thür)                                  ;50.950005864084 11.394400939340;50.950005864084;11.394400939340
SNode-1490884;Großschwabhausen                                  ;50.936174266998 11.480388145054;50.936174266998;11.480388145054
SNode-1490885;Jena West                                         ;50.923259737531 11.577801815946;50.923259737531;11.577801815946
SNode-1490886;Jena-Göschwitz                                    ;50.883811699392 11.593692794762;50.883811699392;11.593692794762
SNode-1490887;Neue Schenke                                      ;50.875340975040 11.637609229593;50.875340975040;11.637609229593
SNode-1490888;Stadtroda                                         ;50.868149837003 11.723213996125;50.868149837003;11.723213996125
SNode-1490889;Papiermühle (Kr Stadtroda)                        ;50.885305293076 11.790083970253;50.885305293076;11.790083970253
SNode-1490890;Hermsdorf-Klosterlausnitz                         ;50.903705677627 11.858547408192;50.903705677627;11.858547408192
SNode-1490891;Kraftsdorf                                        ;50.878324282912 11.931844074385;50.878324282912;11.931844074385
SNode-1490892;Töppeln                                           ;50.890861098241 12.006350111251;50.890861098241;12.006350111251
SNode-1490893;Gera Hbf                                          ;50.883380715784 12.077175689674;50.883380715784;12.077175689674
SNode-1490894;Weimar                                            ;50.991936973089 11.326512885621;50.991936973089;11.326512885621
SNode-1490895;Eisenach                                          ;50.976772897062 10.332010187925;50.976772897062;10.332010187925
SNode-1490896;Förtha (Kr Eisenach)                              ;50.938851213244 10.262003220801;50.938851213244;10.262003220801
SNode-1490897;Marksuhl                                          ;50.908384807925 10.224643244839;50.908384807925;10.224643244839
SNode-1490898;Ettenhausen                                       ;50.874560413104 10.232259331131;50.874560413104;10.232259331131
SNode-1490899;Oberrohn                                          ;50.849941519502 10.214350851064;50.849941519502;10.214350851064
SNode-1490900;Bad Salzungen                                     ;50.815240691459 10.231037048173;50.815240691459;10.231037048173
SNode-1490901;Immelborn                                         ;50.793251227081 10.280472904237;50.793251227081;10.280472904237
SNode-1490902;Wernshausen                                       ;50.721394213988 10.353644694688;50.721394213988;10.353644694688
SNode-1490903;Schwallungen                                      ;50.688774750793 10.346650646803;50.688774750793;10.346650646803
SNode-1490904;Wasungen                                          ;50.662930222334 10.359316188493;50.662930222334;10.359316188493
SNode-1490905;Walldorf (Werra)                                  ;50.617595839594 10.390899227027;50.617595839594;10.390899227027
SNode-1490906;Meiningen                                         ;50.574244160105 10.421125649998;50.574244160105;10.421125649998
SNode-1490907;Untermaßfeld                                      ;50.536717610769 10.415358715961;50.536717610769;10.415358715961
SNode-1490908;Vachdorf                                          ;50.529319574483 10.538973584543;50.529319574483;10.538973584543
SNode-1490909;Themar                                            ;50.506754874037 10.617495328496;50.506754874037;10.617495328496
SNode-1490910;Reurieth                                          ;50.460153134304 10.653261132960;50.460153134304;10.653261132960
SNode-1490911;Hildburghausen                                    ;50.425319617133 10.717484036075;50.425319617133;10.717484036075
SNode-1490912;Veilsdorf                                         ;50.415328470713 10.813944480224;50.415328470713;10.813944480224
SNode-1490913;Harras (Thür)                                     ;50.413145726525 10.857164648631;50.413145726525;10.857164648631
SNode-1490914;Coburg                                            ;50.262891219198 10.957365522391;50.262891219198;10.957365522391
SNode-1490915;Coburg Gbf                                        ;50.246992223817 10.961475056606;50.246992223817;10.961475056606
SNode-1490916;Creidlitz                                         ;50.227128803965 10.982295460876;50.227128803965;10.982295460876
SNode-1490917;Grub am Forst                                     ;50.227515551210 11.025852125384;50.227515551210;11.025852125384
SNode-1490918;Ebersdorf (b Coburg)                              ;50.222982067263 11.065426477175;50.222982067263;11.065426477175
SNode-1490919;Seehof                                            ;50.187835296736 11.076191903949;50.187835296736;11.076191903949
SNode-1490920;Schney                                            ;50.166268256776 11.073694306027;50.166268256776;11.073694306027
SNode-1490921;Stralsund Rügendamm                               ;54.305354428500 13.107517570609;54.305354428500;13.107517570609
SNode-1490922;Altefähr                                          ;54.323327160326 13.141813358443;54.323327160326;13.141813358443
SNode-1490923;Rambin (Rügen)                                    ;54.353462568960 13.208075074020;54.353462568960;13.208075074020
SNode-1490924;Samtens                                           ;54.354008333189 13.290268388061;54.354008333189;13.290268388061
SNode-1490925;Teschenhagen                                      ;54.389332724830 13.374183320638;54.389332724830;13.374183320638
SNode-1490926;Bergen auf Rügen                                  ;54.420893869481 13.418509054902;54.420893869481;13.418509054902
SNode-1490927;Lietzow (Rügen)                                   ;54.480921762799 13.510039335128;54.480921762799;13.510039335128
SNode-1490928;Sassnitz-Mukran                                   ;54.503291797094 13.530586522678;54.503291797094;13.530586522678
SNode-1490929;Sassnitz-Mukran/Borchtitz                         ;54.503551588434 13.530831612257;54.503551588434;13.530831612257
SNode-1490930;Sagard                                            ;54.524272892781 13.564908284107;54.524272892781;13.564908284107
SNode-1490931;Lancken                                           ;54.517998045855 13.607634924713;54.517998045855;13.607634924713
SNode-1490932;Sassnitz                                          ;54.516667518175 13.638945985962;54.516667518175;13.638945985962
SNode-1490933;Stralsund Hbf                                     ;54.306254249368 13.079619689638;54.306254249368;13.079619689638
SNode-1490934;Stralsund-Grünhufe                                ;54.304229098714 13.044000202741;54.304229098714;13.044000202741
SNode-1490935;Langendorf (Stralsd)                              ;54.303548052202 13.021222359553;54.303548052202;13.021222359553
SNode-1490936;Martensdorf                                       ;54.300914738682 12.930237663210;54.300914738682;12.930237663210
SNode-1490937;Kummerow (b Stralsund)                            ;54.298366926037 12.884644992305;54.298366926037;12.884644992305
SNode-1490938;Velgast                                           ;54.277357304673 12.803173749609;54.277357304673;12.803173749609
SNode-1490939;Buchenhorst                                       ;54.268258806291 12.712708198950;54.268258806291;12.712708198950
SNode-1490940;Altenwillershagen                                 ;54.259313873911 12.572820689032;54.259313873911;12.572820689032
SNode-1490941;Ribnitz-Damgarten Ost                             ;54.250946877757 12.487304137017;54.250946877757;12.487304137017
SNode-1490942;Ribnitz-Damgarten West                            ;54.239155488985 12.437163690170;54.239155488985;12.437163690170
SNode-1490943;Gelbensande                                       ;54.198718309102 12.304752139028;54.198718309102;12.304752139028
SNode-1490944;Rövershagen                                       ;54.175504653006 12.247442319882;54.175504653006;12.247442319882
SNode-1490945;Bentwisch                                         ;54.117183896240 12.210592283009;54.117183896240;12.210592283009
SNode-1490946;Rostock-Kassebohm                                 ;54.079485724091 12.163151825356;54.079485724091;12.163151825356
SNode-1490947;Rostock Hbf                                       ;54.078406406845 12.131491913818;54.078406406845;12.131491913818
SNode-1490948;Stralsund Rügendamm                               ;54.305164872868 13.107396451119;54.305164872868;13.107396451119
SNode-1490949;Kratzeburg                                        ;53.427645672756 12.941824735676;53.427645672756;12.941824735676
SNode-1490950;Kargow                                            ;53.499481430681 12.762474172670;53.499481430681;12.762474172670
SNode-1490951;Waren (Müritz)                                    ;53.521394437155 12.680761850373;53.521394437155;12.680761850373
SNode-1490952;Vollrathsruhe                                     ;53.645041798573 12.495716168037;53.645041798573;12.495716168037
SNode-1490953;Langhagen                                         ;53.680885628318 12.425248625846;53.680885628318;12.425248625846
SNode-1490954;Plaaz                                             ;53.840398048757 12.337864596202;53.840398048757;12.337864596202
SNode-1490955;Subzin-Liessow                                    ;53.876078759493 12.351152944330;53.876078759493;12.351152944330
SNode-1490956;Laage (Meckl)                                     ;53.919029644322 12.339754213226;53.919029644322;12.339754213226
SNode-1490957;Kronskamp                                         ;53.933663358332 12.314812320909;53.933663358332;12.314812320909
SNode-1490958;Scharstorf                                        ;53.970058504313 12.245824172713;53.970058504313;12.245824172713
SNode-1490959;Kavelstorf                                        ;54.007153668500 12.197742901687;54.007153668500;12.197742901687
SNode-1490960;Dalwitzhof                                        ;54.061334708526 12.148096739419;54.061334708526;12.148096739419
SNode-1490961;Rostock Parkstraße                                ;54.085226649370 12.107973817329;54.085226649370;12.107973817329
SNode-1490962;Rostock Holbeinplatz                              ;54.093713370653 12.099084391433;54.093713370653;12.099084391433
SNode-1490963;Rostock-Bramow                                    ;54.102993404958 12.089172654182;54.102993404958;12.089172654182
SNode-1490964;Rostock-Marienehe                                 ;54.112282652383 12.079571957223;54.112282652383;12.079571957223
SNode-1490965;Rostock-Evershagen                                ;54.123552227881 12.068569809995;54.123552227881;12.068569809995
SNode-1490966;Rostock-Lütten Klein                              ;54.138770439696 12.065066169489;54.138770439696;12.065066169489
SNode-1490967;Rostock-Lichtenhagen                              ;54.152366321243 12.070907239765;54.152366321243;12.070907239765
SNode-1490968;Warnemünde Werft                                  ;54.169006400400 12.085065468011;54.169006400400;12.085065468011
SNode-1490969;Warnemünde                                        ;54.175666351907 12.091515596388;54.175666351907;12.091515596388
SNode-1490970;Grambow                                           ;53.417260403086 14.347431847277;53.417260403086;14.347431847277
SNode-1490971;Löcknitz                                          ;53.456120036260 14.215554438357;53.456120036260;14.215554438357
SNode-1490972;Zerrenthin                                        ;53.499376341996 14.097989541355;53.499376341996;14.097989541355
SNode-1490973;Pasewalk Ost                                      ;53.509575388335 14.007748304297;53.509575388335;14.007748304297
SNode-1490974;Pasewalk                                          ;53.515308811080 13.989781170087;53.515308811080;13.989781170087
SNode-1490975;Blumenhagen                                       ;53.528337834067 13.872316764789;53.528337834067;13.872316764789
SNode-1490976;Strasburg (Uckerm)                                ;53.515065293857 13.745179322419;53.515065293857;13.745179322419
SNode-1490977;Angermünde                                        ;53.017059652118 13.994730357338;53.017059652118;13.994730357338
SNode-1490978;Passow (Uckermark)                                ;53.148722746804 14.101321650143;53.148722746804;14.101321650143
SNode-1490979;Schönow (Uckermark)                               ;53.184881504357 14.153779801789;53.184881504357;14.153779801789
SNode-1490980;Casekow                                           ;53.213453622958 14.208254399608;53.213453622958;14.208254399608
SNode-1490981;Petershagen (Uckermark)                           ;53.239890107834 14.252225088638;53.239890107834;14.252225088638
SNode-1490982;Tantow                                            ;53.269220932500 14.347963914247;53.269220932500;14.347963914247
SNode-1490983;Halle (Saale) Hbf                                 ;51.477034113043 11.986846067486;51.477034113043;11.986846067486
SNode-1490984;Halle-Ammendorf                                   ;51.425662862909 11.987798295109;51.425662862909;11.987798295109
SNode-1490985;Schkopau                                          ;51.389065595771 11.991951217364;51.389065595771;11.991951217364
SNode-1490986;Merseburg                                         ;51.356877470574 11.990462232020;51.356877470574;11.990462232020
SNode-1490987;Leuna Werke Nord                                  ;51.319395339114 12.001428991120;51.319395339114;12.001428991120
SNode-1490988;Leuna Werke Süd                                   ;51.306557033062 12.006580856040;51.306557033062;12.006580856040
SNode-1490989;Großkorbetha                                      ;51.267173961282 12.022031156660;51.267173961282;12.022031156660
SNode-1490990;Leißling                                          ;51.185291319789 11.909166182038;51.185291319789;11.909166182038
SNode-1490991;Naumburg (Saale) Hbf                              ;51.162915687549 11.796753128129;51.162915687549;11.796753128129
SNode-1490992;Bad Kösen                                         ;51.130508944230 11.718197063700;51.130508944230;11.718197063700
SNode-1490993;Großheringen                                      ;51.106164947655 11.657737179103;51.106164947655;11.657737179103
SNode-1490994;Bad Sulza                                         ;51.094847770835 11.634703242807;51.094847770835;11.634703242807
SNode-1490995;Niedertrebra                                      ;51.064319401776 11.579210423875;51.064319401776;11.579210423875
SNode-1490996;Apolda                                            ;51.030955295966 11.526217582403;51.030955295966;11.526217582403
SNode-1490997;Oßmannstedt                                       ;51.019337618516 11.425743186775;51.019337618516;11.425743186775
SNode-1490998;Weimar                                            ;50.991566298021 11.326339828303;50.991566298021;11.326339828303
SNode-1490999;Hopfgarten (Kr Weimar)                            ;50.984253412308 11.221308017416;50.984253412308;11.221308017416
SNode-1491000;Vieselbach                                        ;50.992930519043 11.137969902937;50.992930519043;11.137969902937
SNode-1491001;Erfurt-Bischleben                                 ;50.934045568137 10.988569579288;50.934045568137;10.988569579288
SNode-1491002;Neudietendorf                                     ;50.914238202469 10.910605764510;50.914238202469;10.910605764510
SNode-1491003;Wandersleben                                      ;50.906692536577 10.852564108862;50.906692536577;10.852564108862
SNode-1491004;Seebergen                                         ;50.929122448382 10.793437780345;50.929122448382;10.793437780345
SNode-1491005;Gotha                                             ;50.939093762476 10.712769020964;50.939093762476;10.712769020964
SNode-1491006;Fröttstädt                                        ;50.930463441998 10.573362142756;50.930463441998;10.573362142756
SNode-1491007;Mechterstädt                                      ;50.943773915699 10.521412978639;50.943773915699;10.521412978639
SNode-1491008;Mechterstädt-Sättelstädt                          ;50.945618640216 10.497879492835;50.945618640216;10.497879492835
SNode-1491009;Sättelstädt                                       ;50.945921448012 10.480347368327;50.945921448012;10.480347368327
SNode-1491010;Schönau (Hörsel)                                  ;50.945118441614 10.430038474975;50.945118441614;10.430038474975
SNode-1491011;Wutha                                             ;50.957183600894 10.396427292853;50.957183600894;10.396427292853
SNode-1491012;Eisenach                                          ;50.977072973920 10.332200705436;50.977072973920;10.332200705436
SNode-1491013;Eisenach West                                     ;50.978860579304 10.304272277339;50.978860579304;10.304272277339
SNode-1491014;Eisenach Opelwerk                                 ;50.979305217287 10.283492317717;50.979305217287;10.283492317717
SNode-1491015;Eisenach-Stedtfeld                                ;50.983622755738 10.268810582472;50.983622755738;10.268810582472
SNode-1491016;Hörschel                                          ;51.007771464491 10.233296741143;51.007771464491;10.233296741143
SNode-1491017;Wartha (Werra)                                    ;51.007562139263 10.209414757874;51.007562139263;10.209414757874
SNode-1491018;Herleshausen                                      ;51.002601842606 10.171965831818;51.002601842606;10.171965831818
SNode-1491019;Gerstungen                                        ;50.964577134813 10.065110695801;50.964577134813;10.065110695801
SNode-1491020;Wildeck-Obersuhl                                  ;50.950519026332 10.027580477585;50.950519026332;10.027580477585
SNode-1491021;Wildeck-Bosserode                                 ;50.945892464098 9.993372214715;50.945892464098;9.993372214715
SNode-1491022;Ronshausen                                        ;50.945749172011 9.855439903975;50.945749172011;9.855439903975
SNode-1491023;Bebra                                             ;50.969415076154 9.798363343359;50.969415076154;9.798363343359
SNode-1491024;Lispenhausen                                      ;50.990370471300 9.766407219938;50.990370471300;9.766407219938
SNode-1491025;Rotenburg an der Fulda                            ;50.997865155776 9.733316929245;50.997865155776;9.733316929245
SNode-1491026;Heinebach                                         ;51.045929235596 9.664055972775;51.045929235596;9.664055972775
SNode-1491027;Altmorschen                                       ;51.067405897163 9.610772013038;51.067405897163;9.610772013038
SNode-1491028;Malsfeld-Beiseförth                               ;51.083052690500 9.553077043479;51.083052690500;9.553077043479
SNode-1491029;Malsfeld (Hp)                                     ;51.097501519046 9.534669660676;51.097501519046;9.534669660676
SNode-1491030;Melsungen                                         ;51.126262291422 9.546471669084;51.126262291422;9.546471669084
SNode-1491031;Melsungen Bartenwetzer Brücke                     ;51.132381051406 9.548428858841;51.132381051406;9.548428858841
SNode-1491032;Melsungen-Röhrenfurth Ostbahnsteig                ;51.154332362587 9.548264294005;51.154332362587;9.548264294005
SNode-1491033;Körle                                             ;51.170891928573 9.513936600023;51.170891928573;9.513936600023
SNode-1491034;Guxhagen                                          ;51.204203978567 9.482272914051;51.204203978567;9.482272914051
SNode-1491035;Baunatal-Guntershausen                            ;51.229964812113 9.467336143415;51.229964812113;9.467336143415
SNode-1491036;Halle (Saale) Hbf                                 ;51.476973487930 11.986667057242;51.476973487930;11.986667057242
SNode-1491037;Halle Rosengarten                                 ;51.446847762316 11.982552066714;51.446847762316;11.982552066714
SNode-1491038;Angersdorf                                        ;51.460379966848 11.903390623972;51.460379966848;11.903390623972
SNode-1491039;Zscherben                                         ;51.467628141115 11.865127345035;51.467628141115;11.865127345035
SNode-1491040;Teutschenthal Ost                                 ;51.465735527345 11.820177761498;51.465735527345;11.820177761498
SNode-1491041;Teutschenthal                                     ;51.464814215521 11.786015626024;51.464814215521;11.786015626024
SNode-1491042;Wansleben am See                                  ;51.462425049071 11.746699585620;51.462425049071;11.746699585620
SNode-1491043;Amsdorf                                           ;51.463647378656 11.719034131846;51.463647378656;11.719034131846
SNode-1491044;Röblingen am See                                  ;51.462561330621 11.668523941230;51.462561330621;11.668523941230
SNode-1491045;Erdeborn                                          ;51.468739221524 11.636909536062;51.468739221524;11.636909536062
SNode-1491046;Lutherstadt Eisleben                              ;51.518251073372 11.551054034639;51.518251073372;11.551054034639
SNode-1491047;Wolferode                                         ;51.512225223612 11.508730637685;51.512225223612;11.508730637685
SNode-1491048;Blankenheim (Kr Sgh) Bez. Trennungsbf             ;51.511627918453 11.446921086095;51.511627918453;11.446921086095
SNode-1491049;Blankenheim (Kr Sgh) Bez. Kreis                   ;51.502783502512 11.426460674439;51.502783502512;11.426460674439
SNode-1491050;Riestedt                                          ;51.483999710278 11.379895568673;51.483999710278;11.379895568673
SNode-1491051;Sangerhausen                                      ;51.479920751614 11.294439168167;51.479920751614;11.294439168167
SNode-1491052;Wallhausen (Helme)                                ;51.461899961452 11.204263199219;51.461899961452;11.204263199219
SNode-1491053;Bennungen                                         ;51.464069630771 11.122783589370;51.464069630771;11.122783589370
SNode-1491054;Roßla                                             ;51.462997314412 11.065871821205;51.462997314412;11.065871821205
SNode-1491055;Berga-Kelbra                                      ;51.452039733250 11.014667420711;51.452039733250;11.014667420711
SNode-1491056;Görsbach                                          ;51.455864856336 10.941774575630;51.455864856336;10.941774575630
SNode-1491057;Heringen (Helme)                                  ;51.451580870142 10.875298049112;51.451580870142;10.875298049112
SNode-1491058;Nordhausen                                        ;51.492895634213 10.789266586437;51.492895634213;10.789266586437
SNode-1491059;Werther                                           ;51.469913792003 10.742103922138;51.469913792003;10.742103922138
SNode-1491060;Wolkramshausen                                    ;51.440200355036 10.745914822588;51.440200355036;10.745914822588
SNode-1491061;Nohra (Wipper)                                    ;51.442936348106 10.699376394474;51.442936348106;10.699376394474
SNode-1491062;Wipperdorf                                        ;51.453001156818 10.661083424217;51.453001156818;10.661083424217
SNode-1491063;Bleicherode Ost                                   ;51.453319659566 10.609122407752;51.453319659566;10.609122407752
SNode-1491064;Gebra (Hainleite)                                 ;51.427159985121 10.595395531061;51.427159985121;10.595395531061
SNode-1491065;Sollstedt                                         ;51.413679469543 10.529837066687;51.413679469543;10.529837066687
SNode-1491066;Bernterode                                        ;51.405464360877 10.480080392364;51.405464360877;10.480080392364
SNode-1491067;Gernrode-Niederorschel                            ;51.383183566838 10.416637717302;51.383183566838;10.416637717302
SNode-1491068;Hausen                                            ;51.382441735965 10.379440218375;51.382441735965;10.379440218375
SNode-1491069;Leinefelde                                        ;51.388935830964 10.328090589518;51.388935830964;10.328090589518
SNode-1491070;Beuren                                            ;51.377128561238 10.279043597694;51.377128561238;10.279043597694
SNode-1491071;Wingerode                                         ;51.389675713950 10.240670183882;51.389675713950;10.240670183882
SNode-1491072;Bodenrode                                         ;51.393542365331 10.208519478964;51.393542365331;10.208519478964
SNode-1491073;Heilbad Heiligenstadt                             ;51.377096324056 10.124053976065;51.377096324056;10.124053976065
SNode-1491074;Uder                                              ;51.367060571799 10.062419383126;51.367060571799;10.062419383126
SNode-1491075;Arenshausen                                       ;51.375067061308 9.968467332625;51.375067061308;9.968467332625
SNode-1491076;Eichenberg                                        ;51.374551989452 9.921844799403;51.374551989452;9.921844799403
SNode-1491077;Witzenhausen Nord                                 ;51.351653270394 9.863047706880;51.351653270394;9.863047706880
SNode-1491078;Gertenbach                                        ;51.379649478192 9.804619003845;51.379649478192;9.804619003845
SNode-1491079;Hedemünden                                        ;51.392115291091 9.762042227192;51.392115291091;9.762042227192
SNode-1491080;Hann Münden                                       ;51.412360122402 9.658027582312;51.412360122402;9.658027582312
SNode-1491081;Halle (Saale) Gbf                                 ;51.490233361379 11.990942388619;51.490233361379;11.990942388619
SNode-1491082;Halle-Trotha                                      ;51.524086246404 11.962213300078;51.524086246404;11.962213300078
SNode-1491083;Teicha                                            ;51.554300688468 11.959072344364;51.554300688468;11.959072344364
SNode-1491084;Wallwitz (Saalkr)                                 ;51.581769470236 11.920911134104;51.581769470236;11.920911134104
SNode-1491085;Nauendorf (Saalkr)                                ;51.608469123964 11.884434955623;51.608469123964;11.884434955623
SNode-1491086;Domnitz (Saalkr)                                  ;51.635266770009 11.839822297108;51.635266770009;11.839822297108
SNode-1491087;Könnern                                           ;51.674119402386 11.779819260966;51.674119402386;11.779819260966
SNode-1491088;Belleben                                          ;51.673650305041 11.633560479036;51.673650305041;11.633560479036
SNode-1491089;Sandersleben (Anh)                                ;51.679028752105 11.559958558213;51.679028752105;11.559958558213
SNode-1491090;Freckleben                                        ;51.701817984532 11.544940340537;51.701817984532;11.544940340537
SNode-1491091;Drohndorf-Mehringen                               ;51.721733183041 11.515621916690;51.721733183041;11.515621916690
SNode-1491092;Aschersleben                                      ;51.757447002286 11.464852934539;51.757447002286;11.464852934539
SNode-1491093;Frose                                             ;51.793452896724 11.375205344150;51.793452896724;11.375205344150
SNode-1491094;Nachterstedt-Hoym                                 ;51.802740270805 11.333706361390;51.802740270805;11.333706361390
SNode-1491095;Gatersleben                                       ;51.828027093300 11.291569367021;51.828027093300;11.291569367021
SNode-1491096;Hedersleben-Wedderstedt                           ;51.844974965606 11.250175492551;51.844974965606;11.250175492551
SNode-1491097;Wegeleben                                         ;51.872983888405 11.168049030781;51.872983888405;11.168049030781
SNode-1491098;Halberstadt                                       ;51.899309033022 11.073507126370;51.899309033022;11.073507126370
SNode-1491099;Heudeber-Danstedt                                 ;51.904786766207 10.866575384995;51.904786766207;10.866575384995
SNode-1491100;Halle (Saale) Gbf                                 ;51.494505182561 11.998094709791;51.494505182561;11.998094709791
SNode-1491101;Halle (Saale) Betriebsbahnhof As                  ;51.499455491029 12.007085396386;51.499455491029;12.007085396386
SNode-1491102;Peißen                                            ;51.500785486671 12.058862922669;51.500785486671;12.058862922669
SNode-1491103;Reußen                                            ;51.503194977693 12.134339202029;51.503194977693;12.134339202029
SNode-1491104;Landsberg (b Halle/Saale) Süd                     ;51.504396420440 12.171921327744;51.504396420440;12.171921327744
SNode-1491105;Klitschmar                                        ;51.508274696155 12.228495268983;51.508274696155;12.228495268983
SNode-1491106;Kyhna                                             ;51.511087627675 12.265946358924;51.511087627675;12.265946358924
SNode-1491107;Delitzsch Gbf                                     ;51.514880032621 12.330852594059;51.514880032621;12.330852594059
SNode-1491108;Delitzsch ob Bf                                   ;51.520178478144 12.347819346200;51.520178478144;12.347819346200
SNode-1491109;Hohenroda                                         ;51.499082786023 12.421528656024;51.499082786023;12.421528656024
SNode-1491110;Krensitz                                          ;51.490573470584 12.461025430593;51.490573470584;12.461025430593
